SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MgO_Liq,MnO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,Total_Liq,P_kbar
62.38977072,0.6613756614,18.29805996,4.409171076,3.968253968,0.04409171076,6.624779541,2.601410935,1.00308642,100,4.9
61.47722247,0.6855373728,18.12251216,4.643962848,4.312251216,0.055285272,6.73374613,3.217602831,0.7518796992,100,4.9
60.72510944,0.7183746773,19.55326075,4.489841733,3.928611516,0.1122460433,7.419463464,2.379616119,0.67347626,100,8
60.09693053,0.6462035541,18.19063005,4.738826064,4.308023694,0.08616047388,7.086698977,3.931071621,0.915455035,100,4.76
62.33738075,0.4661751951,19.34084996,4.661751951,3.143972246,0.1084128361,6.46140503,3.133130963,0.3469210755,100,8
62.47297882,0.6485084306,18.0177259,4.539559014,3.891050584,0.1080847384,6.387808042,3.047989624,0.8862948552,100,5
65.72670412,0.3604367645,17.67200254,3.604367645,2.544259514,0.09540973179,5.74578607,3.583165483,0.6678681225,100,5
63.36418073,0.4572672836,19.43385955,4.028307022,2.612955906,0.05443658138,6.05334785,3.189983669,0.8056614045,100,4.89
60.58307142,0.5852389726,18.8902135,4.551858676,3.576460388,0.09753982876,6.86030129,3.890755392,0.9645605289,100,4.9
66.398609,0.7933058031,16.34427298,4.129537057,2.49945664,0.06520321669,6.096500761,2.934144751,0.7389697892,100,2.08
49.80992397,0.5102040816,18.15726291,6.022408964,9.803921569,0.150060024,11.8647459,1.610644258,2.070828331,100,10
51.25587912,0.5804062844,18.06264385,5.964174922,9.396577604,0.1601120785,10.57740418,1.751225858,2.251576103,100,10
51.08064839,0.5403241945,18.23093856,5.853512107,9.325595357,0.1300780468,10.42625575,1.811086652,2.601560937,100,10
51.11622785,0.5105616178,18.19000901,5.82640905,9.580538592,0.06006607268,10.63169486,1.681850035,2.402642907,100,10
50.98039216,0.5902360944,19.41776711,5.672268908,8.383353341,0.1100440176,10.07402961,2.090836335,2.681072429,100,10
48.49729513,0.370667201,16.21919455,7.433380084,12.9332799,0.1502704869,13.75475857,0.5009016229,0.1402524544,100,10
50.55549995,0.5504954459,17.84606146,5.915323791,10.04904414,0.1100990892,11.20008007,1.591432289,2.181963767,100,10
50.52052052,0.5705705706,18.20820821,6.026026026,9.75975976,0.1201201201,10.84084084,1.641641642,2.312312312,100,10
48.45112782,0.3909774436,16.37092732,7.428571429,13.00250627,0.1303258145,13.55388471,0.5413533835,0.1303258145,100,10
47.99198798,0.3605408112,16.97546319,7.531296945,12.65898848,0.1402103155,13.56034051,0.6209313971,0.1602403605,100,10
56.86511534,1.52110406,18.34391055,7.404049562,4.099929485,0.1913971996,4.764782915,3.022061046,3.787649844,100,20
54.91778774,0.7972097658,18.33582461,7.314399601,5.789735924,0.2092675635,7.314399601,3.109118087,2.2122571,100,20
54.58171405,1.319288198,17.44733074,8.263448558,4.724892616,0.1022704029,7.670280221,2.894252403,2.996522806,100,10
38.63751906,5.327910524,7.91052364,26.63955262,11.59125572,0.2643619725,8.622267412,0.8845958312,0.1220132181,100,30
39.14772148,4.618207768,8.288306657,25.8945866,12.33561015,0.2650626975,8.563564074,0.8053828117,0.08155775308,100,30
39.53088666,4.842786371,8.270144576,26.08431908,11.8289354,0.4044080477,8.067940552,0.7582650895,0.2123142251,100,30
37.8034222,6.217668126,7.341822523,28.75049741,10.74413052,0.407879029,7.660167131,0.7958615201,0.278551532,100,30
46.47124911,2.05290573,13.37963436,10.82626902,12.35828822,0.1225615361,6.230211419,6.199571035,2.35930957,100,28
47.11830131,1.759352882,13.4479272,9.635995956,14.05460061,0.131445905,6.066734075,5.67239636,2.113245703,100,28
46.8257999,1.828339259,13.61097004,9.933976638,13.71254444,0.1320467242,6.094464195,5.657694261,2.204164551,100,28
46.96021006,1.737022824,13.33064027,9.53342759,14.03756817,0.1211876389,6.089678853,6.099777823,2.09048677,100,28
47.5312436,1.833640647,14.64863757,9.188690842,13.21450522,0.1126818275,6.258963327,5.224339275,1.987297685,100,24
45.74565416,1.596015045,13.31706821,11.69055606,16.26512148,0.1219884111,7.603944292,2.988716072,0.6709362611,100,28
46.43330952,1.68384529,12.75640371,11.83794265,16.02204307,0.1020512297,7.531380753,3.010511277,0.6225125013,100,28
47.0276873,1.496335505,12.41856678,11.70602606,14.96335505,0.1730456026,6.138029316,4.865635179,1.211319218,100,28
45.928174,2.114314618,12.54425898,12.74658574,15.17450683,0.1213960546,7.395042994,3.075366717,0.9003540718,100,28
46.47403516,1.404324106,12.93190544,12.6288139,14.95251566,0.2222671247,6.900383916,3.980602142,0.5051525561,100,28
45.07156634,2.111460765,12.07999188,15.7344432,12.6890671,0.1015125368,6.709978682,4.659425439,0.8425540554,100,28
50.70922177,4.032299563,14.05195302,5.753154679,10.69170339,0.009141433533,14.35743026,0.3869378368,0.008158050476,100,0
51.56974588,4.92069886,13.35471507,5.763073195,10.27285774,0.006251901234,13.56017222,0.5444614605,0.008023668718,100,0
50.25662423,3.651379485,12.73970315,9.880793386,9.359167745,0.006099573368,13.74282938,0.3611254435,0.002277613648,100,0
50.72391368,3.021205217,7.062951327,11.92315102,12.93358755,0.002159196518,14.24715504,0.0808349222,0.00504204236,100,0
50.20362708,4.3902767,12.90660048,9.837471865,8.922830886,0.0008947646086,13.31310759,0.4166697794,0.008520858096,100,0
50.05367464,3.588369343,8.196161794,13.35444272,12.33501962,0.009698687488,12.33501962,0.122330773,0.005282808954,100,0
49.58704594,4.147464578,9.390103177,14.39951027,12.06719523,0.007203084257,10.24190519,0.1521075029,0.007465027241,100,0
45.38616311,3.343177193,10.94130718,21.88261436,5.673270388,0.000051160531,12.56224157,0.2026167996,0.008558244397,100,0
47.16832517,3.131087966,10.90830646,20.60457887,5.555156069,0.005488261014,12.42334903,0.2020056752,0.001702494097,100,0
47.36879801,5.823869061,12.1663018,13.46271101,7.748538117,0.002975016132,12.96409209,0.4587294123,0.003985480299,100,0
48.12644544,3.376034233,12.41641769,17.34193876,6.649453443,0.005808834975,11.80072756,0.2770605601,0.006113469612,100,0
53.31610463,3.240978968,11.50347473,13.80416968,5.731731323,0.009089429756,12.00362581,0.3901178387,0.0007075974408,100,0
47.91865182,3.52222569,13.10595605,18.12307986,6.604173168,0.005253579571,10.34141845,0.3788440422,0.0003973343335,100,0
47.75443771,3.277462462,8.414834602,21.21302391,6.615246318,0.005892710342,12.56695729,0.1508034875,0.001341514107,100,0
53.65350644,3.656387106,13.21465992,14.60567675,5.415029817,0.007942553753,8.972058577,0.4669842227,0.007754611438,100,0
46.77973076,3.265368515,7.759088821,27.94500328,3.040170686,0.006466439129,10.54335288,0.6551209559,0.005697666165,100,0
47.69728799,3.564529659,9.396467869,20.32496854,6.802225653,0.009106084612,12.0519914,0.1532032805,0.0002195275825,100,0
47.33428255,3.688385654,11.88479822,19.568935,6.300992158,0.01013440005,10.86024665,0.3483475339,0.003877841561,100,0
47.35969773,3.739993297,12.50052107,19.81789926,6.128304234,0.007190059453,10.05123199,0.38619496,0.00896740345,100,0
47.04698301,3.973771432,13.07432569,20.1776995,6.372446933,0.009754023294,8.915248859,0.4220845303,0.007686019059,100,0
47.92946681,3.866920889,9.870824374,21.36982596,6.828168201,0.004090456181,9.992937665,0.1322893988,0.005476246164,100,0
46.45438372,2.990625561,7.576251422,30.50438073,1.196250225,0.008640433885,10.6665645,0.5981251123,0.004778297851,100,0
47.55324001,4.519098403,8.586286965,25.88210903,2.115759707,0.009245438674,10.57879853,0.7497595077,0.005702398781,100,0
46.28089244,3.614126091,7.328644573,30.72007177,0.6023543485,0.0009869676017,10.5412011,0.9035315227,0.00819118893,100,0
48.61279771,3.602464167,8.903817685,24.76694115,2.978173502,0.004993236656,9.947713552,1.176941418,0.006157583727,100,0
47.94043478,3.590388785,9.073704609,25.10185856,2.695363501,0.0002908699804,11.00778224,0.5863958761,0.003780783546,100,0
47.36190333,3.71104091,10.53853607,27.47400453,2.696142982,0.007848738235,7.524596763,0.676598619,0.009328063876,100,0
49.22474471,0.8844594774,7.451825252,18.268663,9.403735823,0.4676452409,13.55154579,0.7421326649,0.005248053659,100,0
47.49850066,0.7312084665,4.257035593,24.7208561,7.903061371,0.9014898902,12.99147097,0.9916388792,0.004738069363,100,0
51.72327877,0.8023897661,6.89232235,16.08894352,10.63680793,0.4526301245,12.58106005,0.8126768144,0.009890685444,100,0
51.41009747,0.9721256489,8.217019958,17.54942619,10.30453188,0.4911792752,9.966846126,1.084687566,0.004085887264,100,0
51.05125439,1.095564424,9.348133827,17.0170848,8.641648357,0.5119459927,11.18090048,1.146759024,0.006708704748,100,0
50.42526047,1.903040612,11.99234531,5.273229853,13.94854348,0.106315118,13.19370615,1.722304912,1.435254093,100,10
51.66493236,1.63371488,10.36420395,5.182101977,14.8491155,0.1456815817,13.2049948,1.623309053,1.33194589,100,10
51.66493236,1.63371488,10.36420395,5.182101977,14.8491155,0.1456815817,13.2049948,1.623309053,1.33194589,100,10
51.07959356,1.852243861,11.92845047,5.154530059,13.97121084,0.1058425064,12.94453853,1.566469094,1.397121084,100,10
48.09168331,3.007044475,13.02702134,7.233729366,11.83892335,0.1787404058,12.80622437,1.429923247,2.386710125,100,10
48.09168331,3.007044475,13.02702134,7.233729366,11.83892335,0.1787404058,12.80622437,1.429923247,2.386710125,100,10
48.01013407,3.029663253,13.00538372,6.924944579,12.03420247,0.1689010873,13.05816531,1.372321334,2.396284176,100,10
51.07959356,1.852243861,11.92845047,5.154530059,13.97121084,0.1058425064,12.94453853,1.566469094,1.397121084,100,10
51.66493236,1.63371488,10.36420395,5.182101977,14.8491155,0.1456815817,13.2049948,1.623309053,1.33194589,100,10
47.98064788,3.323517038,13.96718553,7.267564156,11.03281447,0.1262095078,12.34749684,1.461926798,2.492637779,100,10
47.85527006,3.314105926,14.01153644,7.194546408,11.02254851,0.1782905087,12.50131096,1.436811746,2.485579444,100,10
47.85527006,3.314105926,14.01153644,7.194546408,11.02254851,0.1782905087,12.50131096,1.436811746,2.485579444,100,10
47.85527006,3.314105926,14.01153644,7.194546408,11.02254851,0.1782905087,12.50131096,1.436811746,2.485579444,100,10
49.08785909,3.061438457,15.12895785,5.860767456,11.24973789,0.1467812959,11.45942546,1.373453554,2.631578947,100,10
48.88842061,2.602465494,14.55062691,8.186703192,10.52576125,0.1791170583,10.83131388,2.539247708,1.696343905,100,10
49.04077996,2.599853234,14.40402558,8.271307265,10.5671454,0.1362826292,10.73487787,2.578886676,1.666841388,100,10
49.10394265,2.624920936,14.57938014,8.422939068,10.1201771,0.09487666034,11.09002741,2.319207253,1.644528779,100,10
49.04077996,2.599853234,14.40402558,8.271307265,10.5671454,0.1362826292,10.73487787,2.578886676,1.666841388,100,10
43.7899024,2.724256601,17.35452353,14.02487658,9.383550515,0.003172917651,10.08983926,2.623358209,0.006519979408,100,20
46.61016949,4.040926002,16.2257131,11.78172799,5.787515502,0.2170318313,9.559735428,4.102935097,1.674245556,100,8
46.41610187,4.877798316,15.60895461,13.04169234,4.785376874,0.1745738345,8.256315465,4.487574451,2.351612241,100,8
46.99286442,5.188583078,13.65953109,13.55759429,4.393476045,0.2242609582,10.29561672,3.567787971,2.120285423,100,0
45.75297497,4.934345507,15.38777185,13.84899467,4.49322938,0.2051702913,8.319655314,4.606073041,2.451784982,100,8
46.77592122,5.221259627,14.66876477,12.5146105,4.821202406,0.006210517585,9.621889058,4.308308533,2.06183337,100,0
48.89401944,4.490475844,13.50211415,13.50211415,4.582535713,0.00252426611,9.379877787,3.835827885,1.810510762,100,0
48.69370743,4.625393921,14.84192335,11.89387008,3.751143641,0.2846396259,8.610348684,4.432245603,2.866727661,100,0
51.71704709,1.573103023,19.02118034,7.79354308,3.372403866,0.1439440674,4.441702653,6.693399136,5.243676743,100,0
48.25737265,4.155495979,16.39513302,11.54877294,3.928645081,0.1649824706,6.815838317,5.207259229,3.526500309,100,8
52.65901981,2.888425443,16.47549531,8.508863399,3.555787278,0.07299270073,6.29822732,5.411887383,4.129301356,100,0
70.87291271,0.1599840016,16.45835416,0.9399060094,0.0899910009,0.199980002,0.6899310069,5.289471053,5.299470053,100,3
65.68686263,0.3799240152,17.70645871,2.359528094,0.24995001,0.149970006,1.599680064,7.448510298,4.419116177,100,2
67.16,0.32,18.07,1.48,0.2,0.27,1.66,6.04,4.8,100,4
65.29,0.37,17.68,2.33,0.32,0.16,1.85,7.48,4.52,100,2
71.64,0.13,16.84,0.87,0.09,0.12,0.93,4.65,4.73,100,2.4
71.02710271,0.1900190019,16.82168217,0.9100910091,0.0600060006,0.1100110011,0.9200920092,5.270527053,4.690469047,100,3
70.41,0.07,17.37,0.85,0.03,0.17,1.46,5.15,4.49,100,3.5
70.23,0.08,17.7,0.68,0.05,0.15,1.32,6.2,3.59,100,4
71.45005371,0.4189044039,14.81203008,3.458646617,0.6444683136,0.08592910849,3.813104189,3.759398496,1.557465091,100,2.1
69.70049741,0.3704095671,15.18679225,3.735845063,1.068896179,0.1799132183,4.286167848,4.053338978,1.418139486,100,2
73.29252577,0.3651202749,14.07860825,2.684707904,0.5798969072,0.1718213058,3.114261168,3.533075601,2.179982818,100,2.1
72.21222069,0.4341840517,15.00582442,2.785131844,0.3494652123,0.1588478238,3.568781108,3.27226517,2.213279678,100,2.2
61.69443887,0.4818309576,17.50652479,3.663922907,1.385264003,0.1204577394,3.774342502,4.828347721,6.544870508,100,2
60.24277689,0.5718298555,16.85393258,4.995987159,2.176966292,0.11035313,4.514446228,4.133226324,6.400481541,100,2
62.53131576,0.5010522096,17.79737449,3.286902495,1.12235695,0.08016835354,3.136586832,4.770017036,6.774225874,100,2
62.17923015,0.461106656,17.98315958,3.167602245,1.182838813,0.09021651965,3.157578188,4.981956696,6.796311147,100,2
60.54162487,0.5015045135,16.94082247,4.924774323,1.925777332,0.1303911735,4.373119358,4.202607823,6.459378134,100,2
58.11649319,0.5204163331,20.48638911,2.852281825,0.5104083267,0.1501200961,4.45356285,4.193354684,8.716973579,100,2
58.70696557,0.5304243395,20.18614892,2.802241793,0.5404323459,0.1501200961,4.383506805,4.163330665,8.536829464,100,2
62.05339221,0.4616619831,17.73384183,3.823765556,1.374949819,0.08028904055,3.633079085,4.636692092,6.202328382,100,2
58.66693355,0.5304243395,20.4763811,3.17253803,0.4103282626,0.1601281025,3.84307446,4.073258607,8.666933547,100,2
62.6166349,0.4815892445,18.49102037,2.498244206,0.7825825223,0.07023176482,2.468144878,5.217216815,7.374335307,100,2
59.181427,0.520364255,20.34424097,2.461723206,0.3902731912,0.1300910637,4.172921045,4.18292805,8.616031222,100,2
57.97957549,0.480576692,19.88386063,3.253904686,0.4605526632,0.1301561874,4.775730877,4.475370445,8.560272327,100,2
64.71943888,0.3507014028,18.23647295,2.995991984,0.7114228457,0.09018036072,2.114228457,4.048096192,6.733466934,100,2
59.34153908,0.5103572501,20.95466827,2.63184229,0.3502451716,0.1601120785,3.732612829,3.862703893,8.455919143,100,2
58.84353741,0.400160064,20.6182473,2.460984394,0.1800720288,0.1300520208,2.881152461,4.711884754,9.773909564,100,2
57.82047433,0.520364255,20.55438807,2.721905334,0.3002101471,0.1501050736,3.302311618,4.973481437,9.656759732,100,2
58.84530718,0.5303181909,20.46227737,2.421452872,0.3201921153,0.1200720432,3.372023214,4.412647589,9.515709426,100,2
58.68521113,0.5403241945,20.17210326,2.891735041,0.2101260756,0.1600960576,3.11186712,5.043025815,9.185511307,100,2
59.64192839,0.4200840168,21.23424685,2.330466093,0.200040008,0.1400280056,2.570514103,4.350870174,9.111822364,100,2
58.88588859,0.2600260026,22.47224722,2.110211021,0.1400140014,0.1700170017,2.270227023,4.190419042,9.500950095,100,2
51.15899112,1.061983049,8.1180435,19.19738589,6.92331257,0.5718370264,11.02828551,1.817624834,0.1225365057,100,0
52.19527172,0.8494524614,6.263432607,17.60311125,10.74608535,0.5526558182,10.64374168,1.084842902,0.06140620203,100,0
51.8911204,0.9684983179,7.380976654,18.04465287,8.033438679,0.5505148333,11.62197981,1.406871241,0.1019471914,100,0
51.69761001,1.210380552,9.816391425,18.56600677,5.415940096,0.5641604267,10.77033542,1.774540979,0.1846343215,100,0
50.61460593,1.187893813,9.503150501,19.83266192,5.453982027,0.5371345935,10.53610164,2.127879351,0.2065902283,100,0
54.42737862,1.370992681,14.22533759,15.04999485,3.009998969,0.381403979,7.885784971,3.257396145,0.3917121946,100,0
48.55505293,1.020064137,18.6161705,6.865031643,11.03709396,0.001661624525,10.00682919,3.896645004,0.001451008818,100,15
52.24385246,1.116803279,10.23565574,18.88319672,5,0.512295082,10.09221311,1.649590164,0.2663934426,100,0.001
52.24385246,1.116803279,10.23565574,18.88319672,5,0.512295082,10.09221311,1.649590164,0.2663934426,100,0.001
52.24385246,1.116803279,10.23565574,18.88319672,5,0.512295082,10.09221311,1.649590164,0.2663934426,100,0.001
51.96834416,1.156655844,10.17654221,19.25730519,4.92086039,0.5073051948,10.04464286,1.694399351,0.2739448052,100,0.001
50.58056631,1.110205745,9.686290487,21.18557751,5.153799144,0.4888979426,10.08352007,1.476879201,0.2342635975,100,0.001
52.30738363,1.123595506,10.17255217,19.07102729,4.92576244,0.4614767255,9.931781701,1.745585875,0.2608346709,100,0.001
51.96834416,1.156655844,10.17654221,19.25730519,4.92086039,0.5073051948,10.04464286,1.694399351,0.2739448052,100,0.001
52.16114991,1.123595506,10.27431926,19.14161352,4.818301448,0.4960016196,9.990889766,1.720821946,0.2733070149,100,0.001
52.17966999,1.120391118,10.14463231,19.20961499,5.001018537,0.5601955592,10.04277857,1.487064575,0.2546343451,100,0.001
51.84428323,1.113722285,10.27894145,19.36241954,5.016859099,0.5619699602,10.0337182,1.52242771,0.2656585266,100,0.001
50.59312582,1.095001521,9.59140221,21.09905708,5.099868194,0.4968062456,10.15918078,1.642502281,0.2230558654,100,0.001
52.14905564,1.12302195,10.23991833,19.23430322,4.971924451,0.5513016845,9.964267483,1.510974987,0.2552322614,100,0.001
51.86920648,1.120505246,10.35958032,19.25231741,4.930223082,0.560252623,10.0743608,1.578893756,0.2546602832,100,0.001
52.24385246,1.116803279,10.23565574,18.88319672,5,0.512295082,10.09221311,1.649590164,0.2663934426,100,0.001
52.24385246,1.116803279,10.23565574,18.88319672,5,0.512295082,10.09221311,1.649590164,0.2663934426,100,0.001
51.86920648,1.120505246,10.35958032,19.25231741,4.930223082,0.560252623,10.0743608,1.578893756,0.2546602832,100,0.001
51.86920648,1.120505246,10.35958032,19.25231741,4.930223082,0.560252623,10.0743608,1.578893756,0.2546602832,100,0.001
51.84428323,1.113722285,10.27894145,19.36241954,5.016859099,0.5619699602,10.0337182,1.52242771,0.2656585266,100,0.001
51.96834416,1.156655844,10.17654221,19.25730519,4.92086039,0.5073051948,10.04464286,1.694399351,0.2739448052,100,0.001
50.34489755,1.075268817,9.778859809,21.20105498,5.132886995,0.5072022723,10.08318117,1.633191317,0.2434570907,100,0.001
51.86920648,1.120505246,10.35958032,19.25231741,4.930223082,0.560252623,10.0743608,1.578893756,0.2546602832,100,0.001
50.34489755,1.075268817,9.778859809,21.20105498,5.132886995,0.5072022723,10.08318117,1.633191317,0.2434570907,100,0.001
52.24385246,1.116803279,10.23565574,18.88319672,5,0.512295082,10.09221311,1.649590164,0.2663934426,100,0.001
50.90964841,1.073180703,9.689288635,20.55396566,5.110384301,0.5008176615,10.16966476,1.737530662,0.255519215,100,0.001
50.58056631,1.110205745,9.686290487,21.18557751,5.153799144,0.4888979426,10.08352007,1.476879201,0.2342635975,100,0.001
50.58056631,1.110205745,9.686290487,21.18557751,5.153799144,0.4888979426,10.08352007,1.476879201,0.2342635975,100,0.001
51.86920648,1.120505246,10.35958032,19.25231741,4.930223082,0.560252623,10.0743608,1.578893756,0.2546602832,100,0.001
50.84952691,1.098789297,9.726320073,20.53108149,5.127683386,0.4781768237,10.17397497,1.76009767,0.2543493743,100,0.001
51.86920648,1.120505246,10.35958032,19.25231741,4.930223082,0.560252623,10.0743608,1.578893756,0.2546602832,100,0.001
51.96834416,1.156655844,10.17654221,19.25730519,4.92086039,0.5073051948,10.04464286,1.694399351,0.2739448052,100,0.001
50.90964841,1.073180703,9.689288635,20.55396566,5.110384301,0.5008176615,10.16966476,1.737530662,0.255519215,100,0.001
52.24385246,1.116803279,10.23565574,18.88319672,5,0.512295082,10.09221311,1.649590164,0.2663934426,100,0.001
51.86920648,1.120505246,10.35958032,19.25231741,4.930223082,0.560252623,10.0743608,1.578893756,0.2546602832,100,0.001
50.34489755,1.075268817,9.778859809,21.20105498,5.132886995,0.5072022723,10.08318117,1.633191317,0.2434570907,100,0.001
50.84642056,1.05037732,9.606363451,20.59963288,5.170303896,0.520089741,10.18764022,1.764225984,0.2549459515,100,0.001
50.59312582,1.095001521,9.59140221,21.09905708,5.099868194,0.4968062456,10.15918078,1.642502281,0.2230558654,100,0.001
50.84642056,1.05037732,9.606363451,20.59963288,5.170303896,0.520089741,10.18764022,1.764225984,0.2549459515,100,0.001
52.16114991,1.123595506,10.27431926,19.14161352,4.818301448,0.4960016196,9.990889766,1.720821946,0.2733070149,100,0.001
52.16114991,1.123595506,10.27431926,19.14161352,4.818301448,0.4960016196,9.990889766,1.720821946,0.2733070149,100,0.001
52.14905564,1.12302195,10.23991833,19.23430322,4.971924451,0.5513016845,9.964267483,1.510974987,0.2552322614,100,0.001
51.84428323,1.113722285,10.27894145,19.36241954,5.016859099,0.5619699602,10.0337182,1.52242771,0.2656585266,100,0.001
52.14905564,1.12302195,10.23991833,19.23430322,4.971924451,0.5513016845,9.964267483,1.510974987,0.2552322614,100,0.001
51.96834416,1.156655844,10.17654221,19.25730519,4.92086039,0.5073051948,10.04464286,1.694399351,0.2739448052,100,0.001
52.14905564,1.12302195,10.23991833,19.23430322,4.971924451,0.5513016845,9.964267483,1.510974987,0.2552322614,100,0.001
50.58056631,1.110205745,9.686290487,21.18557751,5.153799144,0.4888979426,10.08352007,1.476879201,0.2342635975,100,0.001
51.86920648,1.120505246,10.35958032,19.25231741,4.930223082,0.560252623,10.0743608,1.578893756,0.2546602832,100,0.001
50.59312582,1.095001521,9.59140221,21.09905708,5.099868194,0.4968062456,10.15918078,1.642502281,0.2230558654,100,0.001
51.96834416,1.156655844,10.17654221,19.25730519,4.92086039,0.5073051948,10.04464286,1.694399351,0.2739448052,100,0.001
51.84428323,1.113722285,10.27894145,19.36241954,5.016859099,0.5619699602,10.0337182,1.52242771,0.2656585266,100,0.001
52.14905564,1.12302195,10.23991833,19.23430322,4.971924451,0.5513016845,9.964267483,1.510974987,0.2552322614,100,0.001
50.62480951,1.046428934,9.478817434,21.07081174,5.130549629,0.4978157066,10.1290257,1.777913238,0.2438281012,100,0.001
50.84952691,1.098789297,9.726320073,20.53108149,5.127683386,0.4781768237,10.17397497,1.76009767,0.2543493743,100,0.001
52.16114991,1.123595506,10.27431926,19.14161352,4.818301448,0.4960016196,9.990889766,1.720821946,0.2733070149,100,0.001
51.96834416,1.156655844,10.17654221,19.25730519,4.92086039,0.5073051948,10.04464286,1.694399351,0.2739448052,100,0.001
52.16114991,1.123595506,10.27431926,19.14161352,4.818301448,0.4960016196,9.990889766,1.720821946,0.2733070149,100,0.001
52.30738363,1.123595506,10.17255217,19.07102729,4.92576244,0.4614767255,9.931781701,1.745585875,0.2608346709,100,0.001
50.34489755,1.075268817,9.778859809,21.20105498,5.132886995,0.5072022723,10.08318117,1.633191317,0.2434570907,100,0.001
51.86920648,1.120505246,10.35958032,19.25231741,4.930223082,0.560252623,10.0743608,1.578893756,0.2546602832,100,0.001
51.86920648,1.120505246,10.35958032,19.25231741,4.930223082,0.560252623,10.0743608,1.578893756,0.2546602832,100,0.001
52.16114991,1.123595506,10.27431926,19.14161352,4.818301448,0.4960016196,9.990889766,1.720821946,0.2733070149,100,0.001
50.90964841,1.073180703,9.689288635,20.55396566,5.110384301,0.5008176615,10.16966476,1.737530662,0.255519215,100,0.001
50.59312582,1.095001521,9.59140221,21.09905708,5.099868194,0.4968062456,10.15918078,1.642502281,0.2230558654,100,0.001
51.86920648,1.120505246,10.35958032,19.25231741,4.930223082,0.560252623,10.0743608,1.578893756,0.2546602832,100,0.001
52.14905564,1.12302195,10.23991833,19.23430322,4.971924451,0.5513016845,9.964267483,1.510974987,0.2552322614,100,0.001
50.59312582,1.095001521,9.59140221,21.09905708,5.099868194,0.4968062456,10.15918078,1.642502281,0.2230558654,100,0.001
52.24385246,1.116803279,10.23565574,18.88319672,5,0.512295082,10.09221311,1.649590164,0.2663934426,100,0.001
50.84952691,1.098789297,9.726320073,20.53108149,5.127683386,0.4781768237,10.17397497,1.76009767,0.2543493743,100,0.001
50.84952691,1.098789297,9.726320073,20.53108149,5.127683386,0.4781768237,10.17397497,1.76009767,0.2543493743,100,0.001
51.96834416,1.156655844,10.17654221,19.25730519,4.92086039,0.5073051948,10.04464286,1.694399351,0.2739448052,100,0.001
50.58056631,1.110205745,9.686290487,21.18557751,5.153799144,0.4888979426,10.08352007,1.476879201,0.2342635975,100,0.001
50.59312582,1.095001521,9.59140221,21.09905708,5.099868194,0.4968062456,10.15918078,1.642502281,0.2230558654,100,0.001
50.62480951,1.046428934,9.478817434,21.07081174,5.130549629,0.4978157066,10.1290257,1.777913238,0.2438281012,100,0.001
52.30738363,1.123595506,10.17255217,19.07102729,4.92576244,0.4614767255,9.931781701,1.745585875,0.2608346709,100,0.001
51.84428323,1.113722285,10.27894145,19.36241954,5.016859099,0.5619699602,10.0337182,1.52242771,0.2656585266,100,0.001
50.58056631,1.110205745,9.686290487,21.18557751,5.153799144,0.4888979426,10.08352007,1.476879201,0.2342635975,100,0.001
50.62480951,1.046428934,9.478817434,21.07081174,5.130549629,0.4978157066,10.1290257,1.777913238,0.2438281012,100,0.001
50.59312582,1.095001521,9.59140221,21.09905708,5.099868194,0.4968062456,10.15918078,1.642502281,0.2230558654,100,0.001
50.58056631,1.110205745,9.686290487,21.18557751,5.153799144,0.4888979426,10.08352007,1.476879201,0.2342635975,100,0.001
50.59312582,1.095001521,9.59140221,21.09905708,5.099868194,0.4968062456,10.15918078,1.642502281,0.2230558654,100,0.001
50.34489755,1.075268817,9.778859809,21.20105498,5.132886995,0.5072022723,10.08318117,1.633191317,0.2434570907,100,0.001
50.58056631,1.110205745,9.686290487,21.18557751,5.153799144,0.4888979426,10.08352007,1.476879201,0.2342635975,100,0.001
52.16114991,1.123595506,10.27431926,19.14161352,4.818301448,0.4960016196,9.990889766,1.720821946,0.2733070149,100,0.001
50.34489755,1.075268817,9.778859809,21.20105498,5.132886995,0.5072022723,10.08318117,1.633191317,0.2434570907,100,0.001
50.58056631,1.110205745,9.686290487,21.18557751,5.153799144,0.4888979426,10.08352007,1.476879201,0.2342635975,100,0.001
50.34489755,1.075268817,9.778859809,21.20105498,5.132886995,0.5072022723,10.08318117,1.633191317,0.2434570907,100,0.001
50.58056631,1.110205745,9.686290487,21.18557751,5.153799144,0.4888979426,10.08352007,1.476879201,0.2342635975,100,0.001
50.59312582,1.095001521,9.59140221,21.09905708,5.099868194,0.4968062456,10.15918078,1.642502281,0.2230558654,100,0.001
50.34489755,1.075268817,9.778859809,21.20105498,5.132886995,0.5072022723,10.08318117,1.633191317,0.2434570907,100,0.001
52.24385246,1.116803279,10.23565574,18.88319672,5,0.512295082,10.09221311,1.649590164,0.2663934426,100,0.001
50.58056631,1.110205745,9.686290487,21.18557751,5.153799144,0.4888979426,10.08352007,1.476879201,0.2342635975,100,0.001
50.34489755,1.075268817,9.778859809,21.20105498,5.132886995,0.5072022723,10.08318117,1.633191317,0.2434570907,100,0.001
50.34489755,1.075268817,9.778859809,21.20105498,5.132886995,0.5072022723,10.08318117,1.633191317,0.2434570907,100,0.001
